transaction_id,date,restaurant_id,restaurant_name,product_family,theoretical_unit_cost,actual_unit_cost,selling_price,units_sold,revenue,waste_kg,qsp_score,operational_anomaly,calculated_gap_percentage,theoretical_cos,actual_cos,cos_gap,gap_percentage,gap_severity
16784,2024-03-25,8,KFC Strasbourg Grande Île,Petits Déjeuners,2.5,2.540010329861111,5.5,69,379.5,0.04,0.75,False,1.6004131944444442,0.45454545454545453,0.46182005997474745,0.007274605429292924,1.6004131944444433,FAIBLE
16785,2024-03-25,9,KFC Rennes Centre,Poulet Frit,4.2,4.431017354166667,9.24,43,397.32,0.067,0.76,False,5.5004131944444445,0.45454545454545453,0.47954733270202027,0.025001878156565738,5.500413194444462,ÉLEVÉ
16786,2024-03-25,9,KFC Rennes Centre,Sandwichs,2.8,2.935811569444444,6.16,55,338.8,0.076,0.84,False,4.850413194444444,0.45454545454545453,0.47659278724747467,0.02204733270202014,4.850413194444431,MODÉRÉ
16787,2024-03-25,9,KFC Rennes Centre,Burger Poulet,3.1,3.259662809027778,6.82,48,327.36,0.07,0.83,False,5.150413194444444,0.4545454545454546,0.4779564236111111,0.02341096906565654,5.150413194444439,ÉLEVÉ
16788,2024-03-25,9,KFC Rennes Centre,Wraps & Salades,3.5,3.691814461805555,7.7,71,546.7,0.11,0.77,False,5.480413194444444,0.45454545454545453,0.47945642361111096,0.02491096906565643,5.480413194444415,ÉLEVÉ
16789,2024-03-25,9,KFC Rennes Centre,Accompagnements,1.5,1.5943561979166665,3.3,69,227.7,0.121,0.79,False,6.290413194444445,0.4545454545454546,0.4831382417929293,0.028592787247474716,6.2904131944444375,ÉLEVÉ
16790,2024-03-25,9,KFC Rennes Centre,Boissons,0.8,0.8380833055555557,1.76,64,112.64,0.087,0.83,False,4.760413194444444,0.4545454545454546,0.4761836963383839,0.021638241792929336,4.760413194444454,MODÉRÉ
16791,2024-03-25,9,KFC Rennes Centre,Desserts,2.2,2.310009090277778,4.84,58,280.72,0.083,0.83,False,5.0004131944444445,0.45454545454545453,0.47727460542929295,0.022729150883838423,5.000413194444453,ÉLEVÉ
16792,2024-03-25,9,KFC Rennes Centre,Petits Déjeuners,2.5,2.6330103298611114,5.5,20,110.0,0.03,0.9,False,5.320413194444444,0.45454545454545453,0.47872915088383844,0.02418369633838391,5.32041319444446,ÉLEVÉ
16793,2024-03-25,10,KFC Nice Promenade,Poulet Frit,4.2,4.386077354166667,9.24,32,295.68,0.041,0.83,False,4.430413194444444,0.45454545454545453,0.47468369633838386,0.020138241792929334,4.430413194444454,MODÉRÉ
16794,2024-03-25,10,KFC Nice Promenade,Sandwichs,2.8,2.890731569444444,6.16,26,160.16,0.026,0.9,False,3.2404131944444443,0.45454545454545453,0.46927460542929283,0.014729150883838305,3.240413194444427,MODÉRÉ
16795,2024-03-25,10,KFC Nice Promenade,Burger Poulet,3.1,3.209752809027778,6.82,69,470.58,0.073,0.78,False,3.5404131944444446,0.4545454545454546,0.47063824179292935,0.01609278724747476,3.5404131944444472,MODÉRÉ
16796,2024-03-25,10,KFC Nice Promenade,Wraps & Salades,3.5,3.6526144618055554,7.7,45,346.5,0.057,0.8,False,4.360413194444444,0.45454545454545453,0.47436551452020204,0.019820059974747506,4.360413194444451,MODÉRÉ
16797,2024-03-25,10,KFC Nice Promenade,Accompagnements,1.5,1.5609061979166665,3.3,63,207.9,0.075,0.86,False,4.060413194444444,0.45454545454545453,0.4730018781565656,0.01845642361111105,4.060413194444431,MODÉRÉ
16798,2024-03-25,10,KFC Nice Promenade,Boissons,0.8,0.8305633055555556,1.76,21,36.96,0.024,0.78,False,3.820413194444444,0.45454545454545453,0.4719109690656566,0.017365514520202074,3.820413194444457,MODÉRÉ
16799,2024-03-25,10,KFC Nice Promenade,Desserts,2.2,2.282729090277778,4.84,61,295.24,0.068,0.86,False,3.7604131944444443,0.4545454545454546,0.4716382417929293,0.017092787247474706,3.760413194444435,MODÉRÉ
16800,2024-03-25,10,KFC Nice Promenade,Petits Déjeuners,2.5,2.595010329861111,5.5,34,187.0,0.038,0.93,False,3.8004131944444444,0.45454545454545453,0.47182005997474746,0.017274605429292933,3.8004131944444457,MODÉRÉ
16801,2024-03-26,1,KFC Paris Louvre,Poulet Frit,4.2,4.334417354166667,9.24,59,545.16,0.057,0.87,False,3.2004131944444443,0.4545454545454546,0.4690927872474748,0.014547332702020188,3.200413194444441,MODÉRÉ
16802,2024-03-26,1,KFC Paris Louvre,Sandwichs,2.8,2.884851569444444,6.16,34,209.44,0.032,0.77,False,3.0304131944444443,0.4545454545454545,0.4683200599747474,0.01377460542929293,3.0304131944444452,MODÉRÉ
16803,2024-03-26,1,KFC Paris Louvre,Burger Poulet,3.1,3.178132809027778,6.82,32,218.24,0.026,0.79,False,2.5204131944444446,0.45454545454545453,0.46600187815656563,0.0114564236111111,2.520413194444442,MODÉRÉ
16804,2024-03-26,1,KFC Paris Louvre,Wraps & Salades,3.5,3.608514461805556,7.7,62,477.4,0.059,0.86,False,3.100413194444444,0.4545454545454546,0.4686382417929294,0.014092787247474814,3.100413194444459,MODÉRÉ
16805,2024-03-26,1,KFC Paris Louvre,Accompagnements,1.5,1.5529561979166666,3.3,49,161.7,0.052,0.86,False,3.530413194444445,0.4545454545454546,0.4705927872474748,0.01604733270202019,3.5304131944444412,MODÉRÉ
16806,2024-03-26,1,KFC Paris Louvre,Boissons,0.8,0.8192833055555555,1.76,49,86.24,0.038,0.83,False,2.4104131944444442,0.4545454545454546,0.4655018781565657,0.010956423611111099,2.4104131944444416,MODÉRÉ
16807,2024-03-26,1,KFC Paris Louvre,Desserts,2.2,2.269089090277778,4.84,49,237.16,0.047,0.75,False,3.1404131944444442,0.4545454545454546,0.4688200599747475,0.01427460542929293,3.1404131944444442,MODÉRÉ
16808,2024-03-26,1,KFC Paris Louvre,Petits Déjeuners,2.5,2.574510329861111,5.5,22,121.0,0.02,0.93,False,2.9804131944444445,0.45454545454545453,0.46809278724747466,0.013547332702020132,2.980413194444429,MODÉRÉ
16809,2024-03-26,2,KFC Lyon Part-Dieu,Poulet Frit,4.2,4.285277354166666,9.24,77,711.48,0.053,0.87,False,2.0304131944444443,0.4545454545454546,0.4637746054292929,0.0092291508838383,2.0304131944444257,MODÉRÉ
16810,2024-03-26,2,KFC Lyon Part-Dieu,Sandwichs,2.8,2.8484515694444443,6.16,58,357.28,0.035,0.85,False,1.7304131944444445,0.45454545454545453,0.4624109690656566,0.007865514520202066,1.7304131944444547,FAIBLE
16811,2024-03-26,2,KFC Lyon Part-Dieu,Burger Poulet,3.1,3.1691428090277776,6.82,72,491.04,0.053,0.75,False,2.2304131944444445,0.4545454545454546,0.4646836963383838,0.010138241792929215,2.230413194444427,MODÉRÉ
16812,2024-03-26,2,KFC Lyon Part-Dieu,Wraps & Salades,3.5,3.593464461805556,7.7,51,392.7,0.043,0.83,False,2.6704131944444445,0.4545454545454546,0.46668369633838397,0.012138241792929383,2.670413194444464,MODÉRÉ
16813,2024-03-26,2,KFC Lyon Part-Dieu,Accompagnements,1.5,1.537206197916667,3.3,34,112.2,0.027,0.83,False,2.4804131944444445,0.45454545454545453,0.46582005997474757,0.011274605429293039,2.4804131944444685,MODÉRÉ
16814,2024-03-26,2,KFC Lyon Part-Dieu,Boissons,0.8,0.8148033055555555,1.76,30,52.8,0.019,0.88,False,1.8504131944444442,0.4545454545454546,0.4629564236111111,0.008410969065656526,1.8504131944444355,FAIBLE
16815,2024-03-26,2,KFC Lyon Part-Dieu,Desserts,2.2,2.248409090277778,4.84,22,106.48,0.016,0.81,False,2.2004131944444443,0.4545454545454546,0.4645473327020202,0.010001878156565613,2.200413194444435,MODÉRÉ
16816,2024-03-26,2,KFC Lyon Part-Dieu,Petits Déjeuners,2.5,2.543760329861111,5.5,71,390.5,0.044,0.95,False,1.7504131944444445,0.45454545454545453,0.4625018781565657,0.007956423611111152,1.7504131944444536,FAIBLE
16817,2024-03-26,3,KFC Marseille Vieux Port,Poulet Frit,4.2,4.536017354166667,9.24,59,545.16,0.128,0.92,True,8.000413194444445,0.4545454545454546,0.4909109690656566,0.036365514520202036,8.000413194444448,ÉLEVÉ
16818,2024-03-26,3,KFC Marseille Vieux Port,Sandwichs,2.8,3.018971569444444,6.16,61,375.76,0.13,0.82,True,7.820413194444444,0.45454545454545453,0.49009278724747474,0.03554733270202021,7.820413194444447,ÉLEVÉ
16819,2024-03-26,3,KFC Marseille Vieux Port,Burger Poulet,3.1,3.334992809027778,6.82,67,456.94,0.139,0.85,True,7.580413194444444,0.4545454545454546,0.48900187815656565,0.034456423611111064,7.580413194444434,ÉLEVÉ
16820,2024-03-26,3,KFC Marseille Vieux Port,Wraps & Salades,3.5,3.7957644618055553,7.7,64,492.8,0.146,0.89,True,8.450413194444444,0.45454545454545453,0.4929564236111111,0.03841096906565655,8.450413194444442,ÉLEVÉ
16821,2024-03-26,3,KFC Marseille Vieux Port,Accompagnements,1.5,1.6312561979166667,3.3,25,82.5,0.059,0.82,True,8.750413194444445,0.45454545454545453,0.49432005997474754,0.03977460542929301,8.750413194444462,ÉLEVÉ
16822,2024-03-26,3,KFC Marseille Vieux Port,Boissons,0.8,0.8599233055555555,1.76,74,130.24,0.152,0.8,True,7.490413194444444,0.45454545454545453,0.48859278724747474,0.034047332702020205,7.490413194444445,ÉLEVÉ
16823,2024-03-26,3,KFC Marseille Vieux Port,Desserts,2.2,2.3735890902777776,4.84,65,314.6,0.14,0.87,True,7.890413194444444,0.45454545454545453,0.49041096906565657,0.035865514520202035,7.890413194444449,ÉLEVÉ
16824,2024-03-26,3,KFC Marseille Vieux Port,Petits Déjeuners,2.5,2.685760329861111,5.5,59,324.5,0.12,0.95,True,7.430413194444445,0.45454545454545453,0.4883200599747474,0.03377460542929289,7.430413194444436,ÉLEVÉ
16825,2024-03-26,4,KFC Toulouse Capitole,Poulet Frit,4.2,4.309217354166667,9.24,33,304.92,0.027,0.91,False,2.600413194444444,0.45454545454545453,0.46636551452020203,0.011820059974747499,2.60041319444445,MODÉRÉ
16826,2024-03-26,4,KFC Toulouse Capitole,Sandwichs,2.8,2.857131569444444,6.16,35,215.6,0.024,0.79,False,2.0404131944444446,0.45454545454545453,0.4638200599747474,0.00927460542929287,2.0404131944444317,MODÉRÉ
16827,2024-03-26,4,KFC Toulouse Capitole,Burger Poulet,3.1,3.179372809027778,6.82,56,381.92,0.046,0.93,False,2.560413194444444,0.45454545454545453,0.4661836963383838,0.011638241792929271,2.5604131944444397,MODÉRÉ
16828,2024-03-26,4,KFC Toulouse Capitole,Wraps & Salades,3.5,3.6057144618055554,7.7,36,277.2,0.033,0.78,False,3.0204131944444446,0.4545454545454546,0.46827460542929294,0.013729150883838359,3.020413194444439,MODÉRÉ
16829,2024-03-26,4,KFC Toulouse Capitole,Accompagnements,1.5,1.5430561979166668,3.3,32,105.6,0.029,0.86,False,2.870413194444444,0.4545454545454546,0.46759278724747483,0.013047332702020242,2.870413194444453,MODÉRÉ
16830,2024-03-26,4,KFC Toulouse Capitole,Boissons,0.8,0.8132833055555557,1.76,63,110.88,0.037,0.87,False,1.6604131944444442,0.45454545454545464,0.4620927872474748,0.007547332702020182,1.6604131944444396,FAIBLE
16831,2024-03-26,4,KFC Toulouse Capitole,Desserts,2.2,2.248409090277778,4.84,62,300.08,0.045,0.78,False,2.2004131944444443,0.4545454545454546,0.46454733270202025,0.010001878156565669,2.200413194444447,MODÉRÉ
16832,2024-03-26,4,KFC Toulouse Capitole,Petits Déjeuners,2.5,2.5625103298611114,5.5,30,165.0,0.024,0.93,False,2.5004131944444445,0.45454545454545453,0.4659109690656566,0.011365514520202069,2.500413194444455,MODÉRÉ
16833,2024-03-26,5,KFC Lille Centre,Poulet Frit,4.2,4.3974173541666675,9.24,56,517.44,0.076,0.87,False,4.700413194444445,0.45454545454545453,0.4759109690656566,0.021365514520202078,4.700413194444457,MODÉRÉ
16834,2024-03-26,5,KFC Lille Centre,Sandwichs,2.8,2.9282515694444444,6.16,26,160.16,0.034,0.83,False,4.580413194444445,0.45454545454545453,0.47536551452020204,0.020820059974747507,4.580413194444452,MODÉRÉ
16835,2024-03-26,5,KFC Lille Centre,Burger Poulet,3.1,3.241682809027778,6.82,42,286.44,0.055,0.85,False,4.570413194444444,0.4545454545454546,0.4753200599747476,0.02077460542929299,4.570413194444458,MODÉRÉ
16836,2024-03-26,5,KFC Lille Centre,Wraps & Salades,3.5,3.6683644618055555,7.7,70,539.0,0.096,0.89,False,4.810413194444444,0.45454545454545453,0.47641096906565655,0.021865514520202023,4.810413194444445,MODÉRÉ
16837,2024-03-26,5,KFC Lille Centre,Accompagnements,1.5,1.5697561979166665,3.3,78,257.4,0.104,0.87,False,4.650413194444444,0.4545454545454546,0.47568369633838387,0.02113824179292928,4.6504131944444405,MODÉRÉ
16838,2024-03-26,5,KFC Lille Centre,Boissons,0.8,0.8297633055555557,1.76,53,93.28,0.059,0.85,False,3.7204131944444443,0.4545454545454546,0.4714564236111112,0.01691096906565659,3.7204131944444496,MODÉRÉ
16839,2024-03-26,5,KFC Lille Centre,Desserts,2.2,2.303409090277778,4.84,25,121.0,0.034,0.88,False,4.700413194444445,0.4545454545454546,0.4759109690656566,0.021365514520202022,4.700413194444445,MODÉRÉ
16840,2024-03-26,5,KFC Lille Centre,Petits Déjeuners,2.5,2.604510329861111,5.5,30,165.0,0.037,0.8,False,4.180413194444444,0.45454545454545453,0.4735473327020202,0.019001878156565677,4.180413194444449,MODÉRÉ
16841,2024-03-26,6,KFC Bordeaux Quinconces,Poulet Frit,4.2,4.369277354166667,9.24,71,656.04,0.084,0.82,False,4.030413194444445,0.45454545454545453,0.4728655145202021,0.01832005997474756,4.030413194444463,MODÉRÉ
16842,2024-03-26,6,KFC Bordeaux Quinconces,Sandwichs,2.8,2.8985715694444445,6.16,75,462.0,0.079,0.79,False,3.520413194444444,0.45454545454545453,0.4705473327020202,0.016001878156565674,3.5204131944444486,MODÉRÉ
16843,2024-03-26,6,KFC Bordeaux Quinconces,Burger Poulet,3.1,3.223702809027778,6.82,56,381.92,0.066,0.8,False,3.9904131944444448,0.45454545454545453,0.47268369633838386,0.018138241792929333,3.990413194444453,MODÉRÉ
16844,2024-03-26,6,KFC Bordeaux Quinconces,Wraps & Salades,3.5,3.6190144618055555,7.7,65,500.5,0.067,0.9,False,3.400413194444444,0.45454545454545453,0.4700018781565657,0.015456423611111159,3.400413194444455,MODÉRÉ
16845,2024-03-26,6,KFC Bordeaux Quinconces,Accompagnements,1.5,1.5628561979166666,3.3,24,79.2,0.029,0.79,False,4.190413194444444,0.45454545454545453,0.4735927872474748,0.019047332702020248,4.190413194444455,MODÉRÉ
16846,2024-03-26,6,KFC Bordeaux Quinconces,Boissons,0.8,0.8263233055555557,1.76,24,42.24,0.024,0.88,False,3.2904131944444446,0.4545454545454546,0.46950187815656574,0.014956423611111158,3.290413194444455,MODÉRÉ
16847,2024-03-26,6,KFC Bordeaux Quinconces,Desserts,2.2,2.2734890902777782,4.84,28,135.52,0.028,0.86,False,3.3404131944444444,0.4545454545454546,0.46972915088383843,0.015183696338383845,3.3404131944444457,MODÉRÉ
16848,2024-03-26,6,KFC Bordeaux Quinconces,Petits Déjeuners,2.5,2.579760329861111,5.5,29,159.5,0.028,0.91,False,3.1904131944444445,0.45454545454545453,0.4690473327020202,0.014501878156565673,3.1904131944444485,MODÉRÉ
16849,2024-03-26,7,KFC Nantes Erdre,Poulet Frit,4.2,4.4318573541666675,9.24,56,517.44,0.087,0.84,False,5.520413194444444,0.45454545454545453,0.47963824179292935,0.025092787247474824,5.520413194444462,ÉLEVÉ
16850,2024-03-26,7,KFC Nantes Erdre,Sandwichs,2.8,2.933291569444444,6.16,32,197.12,0.044,0.83,False,4.760413194444444,0.45454545454545453,0.47618369633838376,0.021638241792929225,4.760413194444429,MODÉRÉ
16851,2024-03-26,7,KFC Nantes Erdre,Burger Poulet,3.1,3.248192809027778,6.82,67,456.94,0.092,0.91,False,4.780413194444445,0.4545454545454546,0.47627460542929295,0.021729150883838366,4.78041319444444,MODÉRÉ
16852,2024-03-26,7,KFC Nantes Erdre,Wraps & Salades,3.5,3.686914461805556,7.7,25,192.5,0.038,0.9,False,5.340413194444444,0.45454545454545453,0.4788200599747475,0.024274605429292995,5.3404131944444595,ÉLEVÉ
16853,2024-03-26,7,KFC Nantes Erdre,Accompagnements,1.5,1.582356197916667,3.3,40,132.0,0.062,0.79,False,5.490413194444445,0.45454545454545453,0.47950187815656575,0.024956423611111223,5.490413194444469,ÉLEVÉ
16854,2024-03-26,7,KFC Nantes Erdre,Boissons,0.8,0.8391233055555557,1.76,79,139.04,0.111,0.76,False,4.890413194444444,0.4545454545454546,0.47677460542929306,0.022229150883838478,4.890413194444465,MODÉRÉ
16855,2024-03-26,7,KFC Nantes Erdre,Desserts,2.2,2.300329090277778,4.84,55,266.2,0.072,0.88,False,4.560413194444444,0.45454545454545464,0.475274605429293,0.020729150883838365,4.56041319444444,MODÉRÉ
16856,2024-03-26,7,KFC Nantes Erdre,Petits Déjeuners,2.5,2.610510329861111,5.5,79,434.5,0.101,0.82,False,4.4204131944444445,0.45454545454545453,0.47463824179292924,0.020092787247474708,4.420413194444436,MODÉRÉ
16857,2024-03-26,8,KFC Strasbourg Grande Île,Poulet Frit,4.2,4.318457354166666,9.24,23,212.52,0.02,0.89,False,2.8204131944444444,0.4545454545454546,0.4673655145202019,0.012820059974747333,2.8204131944444133,MODÉRÉ
16858,2024-03-26,8,KFC Strasbourg Grande Île,Sandwichs,2.8,2.849571569444444,6.16,53,326.48,0.033,0.82,False,1.7704131944444446,0.4545454545454545,0.4625927872474747,0.008047332702020238,1.7704131944444528,FAIBLE
16859,2024-03-26,8,KFC Strasbourg Grande Île,Burger Poulet,3.1,3.156432809027778,6.82,41,279.62,0.026,0.82,False,1.8204131944444444,0.4545454545454546,0.4628200599747475,0.008274605429292925,1.8204131944444435,FAIBLE
16860,2024-03-26,8,KFC Strasbourg Grande Île,Wraps & Salades,3.5,3.5714144618055554,7.7,74,569.8,0.051,0.9,False,2.0404131944444446,0.4545454545454546,0.4638200599747475,0.009274605429292926,2.0404131944444437,MODÉRÉ
16861,2024-03-26,8,KFC Strasbourg Grande Île,Accompagnements,1.5,1.5363061979166666,3.3,61,201.3,0.048,0.78,False,2.4204131944444445,0.45454545454545453,0.46554733270202014,0.011001878156565614,2.420413194444435,MODÉRÉ
16862,2024-03-26,8,KFC Strasbourg Grande Île,Boissons,0.8,0.8164833055555557,1.76,54,95.04,0.037,0.87,False,2.060413194444444,0.45454545454545453,0.46391096906565665,0.009365514520202123,2.060413194444467,MODÉRÉ
16863,2024-03-26,8,KFC Strasbourg Grande Île,Desserts,2.2,2.2457690902777783,4.84,51,246.84,0.035,0.89,False,2.080413194444444,0.45454545454545453,0.4640018781565658,0.009456423611111264,2.0804131944444784,MODÉRÉ
16864,2024-03-26,8,KFC Strasbourg Grande Île,Petits Déjeuners,2.5,2.543260329861111,5.5,46,253.0,0.028,0.92,False,1.7304131944444445,0.45454545454545453,0.46241096906565654,0.00786551452020201,1.7304131944444423,FAIBLE
16865,2024-03-26,9,KFC Rennes Centre,Poulet Frit,4.2,4.459577354166667,9.24,79,729.96,0.136,0.78,False,6.180413194444444,0.45454545454545453,0.4826382417929293,0.02809278724747477,6.18041319444445,ÉLEVÉ
16866,2024-03-26,9,KFC Rennes Centre,Sandwichs,2.8,2.9481315694444445,6.16,68,418.88,0.102,0.83,False,5.290413194444445,0.4545454545454545,0.4785927872474747,0.024047332702020252,5.290413194444456,ÉLEVÉ
16867,2024-03-26,9,KFC Rennes Centre,Burger Poulet,3.1,3.2748528090277778,6.82,43,293.26,0.068,0.79,False,5.640413194444444,0.4545454545454546,0.48018369633838387,0.025638241792929284,5.6404131944444424,ÉLEVÉ
16868,2024-03-26,9,KFC Rennes Centre,Wraps & Salades,3.5,3.7030144618055556,7.7,42,323.4,0.068,0.84,False,5.800413194444444,0.4545454545454546,0.4809109690656566,0.026365514520202027,5.800413194444445,ÉLEVÉ
16869,2024-03-26,9,KFC Rennes Centre,Accompagnements,1.5,1.5928561979166667,3.3,70,231.0,0.121,0.9,False,6.190413194444444,0.45454545454545453,0.48268369633838387,0.02813824179292934,6.190413194444455,ÉLEVÉ
16870,2024-03-26,9,KFC Rennes Centre,Boissons,0.8,0.8421633055555555,1.76,22,38.72,0.033,0.93,False,5.270413194444444,0.4545454545454546,0.47850187815656564,0.023956423611111055,5.270413194444432,ÉLEVÉ
16871,2024-03-26,9,KFC Rennes Centre,Desserts,2.2,2.316829090277778,4.84,67,324.28,0.101,0.8,False,5.310413194444444,0.4545454545454546,0.47868369633838387,0.024138241792929283,5.3104131944444415,ÉLEVÉ
16872,2024-03-26,9,KFC Rennes Centre,Petits Déjeuners,2.5,2.626260329861111,5.5,61,335.5,0.088,0.83,False,5.050413194444444,0.45454545454545453,0.47750187815656564,0.02295642361111111,5.050413194444444,ÉLEVÉ
16873,2024-03-26,10,KFC Nice Promenade,Poulet Frit,4.2,4.374737354166667,9.24,63,582.12,0.076,0.93,False,4.160413194444445,0.4545454545454546,0.4734564236111112,0.01891096906565659,4.16041319444445,MODÉRÉ
16874,2024-03-26,10,KFC Nice Promenade,Sandwichs,2.8,2.9016515694444442,6.16,74,455.84,0.08,0.95,False,3.6304131944444444,0.45454545454545453,0.4710473327020202,0.016501878156565675,3.6304131944444484,MODÉRÉ
16875,2024-03-26,10,KFC Nice Promenade,Burger Poulet,3.1,3.2131628090277777,6.82,47,320.54,0.051,0.93,False,3.650413194444444,0.4545454545454546,0.4711382417929293,0.016592787247474705,3.650413194444435,MODÉRÉ
16876,2024-03-26,10,KFC Nice Promenade,Wraps & Salades,3.5,3.628814461805556,7.7,37,284.9,0.041,0.92,False,3.6804131944444443,0.4545454545454546,0.47127460542929306,0.016729150883838473,3.680413194444464,MODÉRÉ
16877,2024-03-26,10,KFC Nice Promenade,Accompagnements,1.5,1.5679561979166667,3.3,65,214.5,0.085,0.75,False,4.530413194444445,0.45454545454545453,0.47513824179292935,0.02059278724747482,4.53041319444446,MODÉRÉ
16878,2024-03-26,10,KFC Nice Promenade,Boissons,0.8,0.8244033055555555,1.76,28,49.28,0.026,0.89,False,3.0504131944444444,0.4545454545454546,0.46841096906565655,0.01386551452020196,3.050413194444431,MODÉRÉ
16879,2024-03-26,10,KFC Nice Promenade,Desserts,2.2,2.2719490902777784,4.84,38,183.92,0.038,0.93,False,3.2704131944444446,0.45454545454545464,0.46941096906565677,0.014865514520202128,3.270413194444467,MODÉRÉ
16880,2024-03-26,10,KFC Nice Promenade,Petits Déjeuners,2.5,2.600010329861111,5.5,45,247.5,0.053,0.76,False,4.0004131944444445,0.45454545454545453,0.4727291508838384,0.018183696338383848,4.000413194444446,MODÉRÉ
